Process ID,Starting CPU Time,Ending CPU Time,Starting Burst Time,Ending Burst Time,Completion Time,,Starting CPU Time,Ending CPU Time
,,,,,,Switching Processes: 3 --> 4,9852,9855
4,9855,9859,4,0,9859
,,,,,,Process 4 finished
,,,,,,Switching Processes: 4 --> 5,9859,9862
5,9862,9912,529,479,0
,,,,,,Switching Processes: 5 --> 6,9912,9915
6,9915,9965,360,310,0
,,,,,,Switching Processes: 6 --> 7,9965,9968
7,9968,10018,372,322,0
,,,,,,Switching Processes: 7 --> 9,10018,10021
9,10021,10071,445,395,0
,,,,,,Switching Processes: 9 --> 10,10071,10074
10,10074,10124,173,123,0
,,,,,,Switching Processes: 10 --> 12,10124,10127
12,10127,10177,474,424,0
,,,,,,Switching Processes: 12 --> 14,10177,10180
14,10180,10230,124,74,0
,,,,,,Switching Processes: 14 --> 16,10230,10233
16,10233,10283,467,417,0
,,,,,,Switching Processes: 16 --> 17,10283,10286
17,10286,10336,497,447,0
,,,,,,Switching Processes: 17 --> 20,10336,10339
20,10339,10362,23,0,10362
,,,,,,Process 20 finished
,,,,,,Switching Processes: 20 --> 22,10362,10365
22,10365,10415,399,349,0
,,,,,,Switching Processes: 22 --> 23,10415,10418
23,10418,10468,196,146,0
,,,,,,Switching Processes: 23 --> 24,10468,10471
24,10471,10521,280,230,0
,,,,,,Switching Processes: 24 --> 26,10521,10524
26,10524,10574,354,304,0
,,,,,,Switching Processes: 26 --> 1,10574,10577
1,10577,10627,481,431,0
,,,,,,Switching Processes: 1 --> 2,10627,10630
2,10630,10680,541,491,0
,,,,,,Switching Processes: 2 --> 3,10680,10683
3,10683,10733,233,183,0
,,,,,,Switching Processes: 3 --> 5,10733,10736
5,10736,10786,479,429,0
,,,,,,Switching Processes: 5 --> 6,10786,10789
6,10789,10839,310,260,0
,,,,,,Switching Processes: 6 --> 7,10839,10842
7,10842,10892,322,272,0
,,,,,,Switching Processes: 7 --> 9,10892,10895
9,10895,10945,395,345,0
,,,,,,Switching Processes: 9 --> 10,10945,10948
10,10948,10998,123,73,0
,,,,,,Switching Processes: 10 --> 12,10998,11001
12,11001,11051,424,374,0
,,,,,,Switching Processes: 12 --> 14,11051,11054
14,11054,11104,74,24,0
,,,,,,Switching Processes: 14 --> 16,11104,11107
16,11107,11157,417,367,0
,,,,,,Switching Processes: 16 --> 17,11157,11160
17,11160,11210,447,397,0
,,,,,,Switching Processes: 17 --> 22,11210,11213
22,11213,11263,349,299,0
,,,,,,Switching Processes: 22 --> 23,11263,11266
23,11266,11316,146,96,0
,,,,,,Switching Processes: 23 --> 24,11316,11319
24,11319,11369,230,180,0
,,,,,,Switching Processes: 24 --> 26,11369,11372
26,11372,11422,304,254,0
,,,,,,Switching Processes: 26 --> 1,11422,11425
1,11425,11475,431,381,0
,,,,,,Switching Processes: 1 --> 2,11475,11478
2,11478,11528,491,441,0
,,,,,,Switching Processes: 2 --> 3,11528,11531
3,11531,11581,183,133,0
,,,,,,Switching Processes: 3 --> 5,11581,11584
5,11584,11634,429,379,0
,,,,,,Switching Processes: 5 --> 6,11634,11637
6,11637,11687,260,210,0
,,,,,,Switching Processes: 6 --> 7,11687,11690
7,11690,11740,272,222,0
,,,,,,Switching Processes: 7 --> 9,11740,11743
9,11743,11793,345,295,0
,,,,,,Switching Processes: 9 --> 10,11793,11796
10,11796,11846,73,23,0
,,,,,,Switching Processes: 10 --> 12,11846,11849
12,11849,11899,374,324,0
,,,,,,Switching Processes: 12 --> 14,11899,11902
14,11902,11926,24,0,11926
,,,,,,Process 14 finished
,,,,,,Switching Processes: 14 --> 16,11926,11929
16,11929,11979,367,317,0
,,,,,,Switching Processes: 16 --> 17,11979,11982
17,11982,12032,397,347,0
,,,,,,Switching Processes: 17 --> 22,12032,12035
22,12035,12085,299,249,0
,,,,,,Switching Processes: 22 --> 23,12085,12088
23,12088,12138,96,46,0
,,,,,,Switching Processes: 23 --> 24,12138,12141
24,12141,12191,180,130,0
,,,,,,Switching Processes: 24 --> 26,12191,12194
26,12194,12244,254,204,0
,,,,,,Switching Processes: 26 --> 1,12244,12247
1,12247,12297,381,331,0
,,,,,,Switching Processes: 1 --> 2,12297,12300
2,12300,12350,441,391,0
,,,,,,Switching Processes: 2 --> 3,12350,12353
3,12353,12403,133,83,0
,,,,,,Switching Processes: 3 --> 5,12403,12406
5,12406,12456,379,329,0
,,,,,,Switching Processes: 5 --> 6,12456,12459
6,12459,12509,210,160,0
,,,,,,Switching Processes: 6 --> 7,12509,12512
7,12512,12562,222,172,0
,,,,,,Switching Processes: 7 --> 9,12562,12565
9,12565,12615,295,245,0
,,,,,,Switching Processes: 9 --> 10,12615,12618
10,12618,12641,23,0,12641
,,,,,,Process 10 finished
,,,,,,Switching Processes: 10 --> 12,12641,12644
12,12644,12694,324,274,0
,,,,,,Switching Processes: 12 --> 16,12694,12697
16,12697,12747,317,267,0
,,,,,,Switching Processes: 16 --> 17,12747,12750
17,12750,12800,347,297,0
,,,,,,Switching Processes: 17 --> 22,12800,12803
22,12803,12853,249,199,0
,,,,,,Switching Processes: 22 --> 23,12853,12856
23,12856,12902,46,0,12902
,,,,,,Process 23 finished
,,,,,,Switching Processes: 23 --> 24,12902,12905
24,12905,12955,130,80,0
,,,,,,Switching Processes: 24 --> 26,12955,12958
26,12958,13008,204,154,0
,,,,,,Switching Processes: 26 --> 1,13008,13011
1,13011,13061,331,281,0
,,,,,,Switching Processes: 1 --> 2,13061,13064
2,13064,13114,391,341,0
,,,,,,Switching Processes: 2 --> 3,13114,13117
3,13117,13167,83,33,0
,,,,,,Switching Processes: 3 --> 5,13167,13170
5,13170,13220,329,279,0
,,,,,,Switching Processes: 5 --> 6,13220,13223
6,13223,13273,160,110,0
,,,,,,Switching Processes: 6 --> 7,13273,13276
7,13276,13326,172,122,0
,,,,,,Switching Processes: 7 --> 9,13326,13329
9,13329,13379,245,195,0
,,,,,,Switching Processes: 9 --> 12,13379,13382
12,13382,13432,274,224,0
,,,,,,Switching Processes: 12 --> 16,13432,13435
16,13435,13485,267,217,0
,,,,,,Switching Processes: 16 --> 17,13485,13488
17,13488,13538,297,247,0
,,,,,,Switching Processes: 17 --> 22,13538,13541
22,13541,13591,199,149,0
,,,,,,Switching Processes: 22 --> 24,13591,13594
24,13594,13644,80,30,0
,,,,,,Switching Processes: 24 --> 26,13644,13647
26,13647,13697,154,104,0
,,,,,,Switching Processes: 26 --> 1,13697,13700
1,13700,13750,281,231,0
,,,,,,Switching Processes: 1 --> 2,13750,13753
2,13753,13803,341,291,0
,,,,,,Switching Processes: 2 --> 3,13803,13806
3,13806,13839,33,0,13839
,,,,,,Process 3 finished
,,,,,,Switching Processes: 3 --> 5,13839,13842
5,13842,13892,279,229,0
,,,,,,Switching Processes: 5 --> 6,13892,13895
6,13895,13945,110,60,0
,,,,,,Switching Processes: 6 --> 7,13945,13948
7,13948,13998,122,72,0
,,,,,,Switching Processes: 7 --> 9,13998,14001
9,14001,14051,195,145,0
,,,,,,Switching Processes: 9 --> 12,14051,14054
12,14054,14104,224,174,0
,,,,,,Switching Processes: 12 --> 16,14104,14107
16,14107,14157,217,167,0
,,,,,,Switching Processes: 16 --> 17,14157,14160
17,14160,14210,247,197,0
,,,,,,Switching Processes: 17 --> 22,14210,14213
22,14213,14263,149,99,0
,,,,,,Switching Processes: 22 --> 24,14263,14266
24,14266,14296,30,0,14296
,,,,,,Process 24 finished
,,,,,,Switching Processes: 24 --> 26,14296,14299
26,14299,14349,104,54,0
,,,,,,Switching Processes: 26 --> 1,14349,14352
1,14352,14402,231,181,0
,,,,,,Switching Processes: 1 --> 2,14402,14405
2,14405,14455,291,241,0
,,,,,,Switching Processes: 2 --> 5,14455,14458
5,14458,14508,229,179,0
,,,,,,Switching Processes: 5 --> 6,14508,14511
6,14511,14561,60,10,0
,,,,,,Switching Processes: 6 --> 7,14561,14564
7,14564,14614,72,22,0
,,,,,,Switching Processes: 7 --> 9,14614,14617
9,14617,14667,145,95,0
,,,,,,Switching Processes: 9 --> 12,14667,14670
12,14670,14720,174,124,0
,,,,,,Switching Processes: 12 --> 16,14720,14723
16,14723,14773,167,117,0
,,,,,,Switching Processes: 16 --> 17,14773,14776
17,14776,14826,197,147,0
,,,,,,Switching Processes: 17 --> 22,14826,14829
22,14829,14879,99,49,0
,,,,,,Switching Processes: 22 --> 26,14879,14882
26,14882,14932,54,4,0
,,,,,,Switching Processes: 26 --> 1,14932,14935
1,14935,14985,181,131,0
,,,,,,Switching Processes: 1 --> 2,14985,14988
2,14988,15038,241,191,0
,,,,,,Switching Processes: 2 --> 5,15038,15041
5,15041,15091,179,129,0
,,,,,,Switching Processes: 5 --> 6,15091,15094
6,15094,15104,10,0,15104
,,,,,,Process 6 finished
,,,,,,Switching Processes: 6 --> 7,15104,15107
7,15107,15129,22,0,15129
,,,,,,Process 7 finished
,,,,,,Switching Processes: 7 --> 9,15129,15132
9,15132,15182,95,45,0
,,,,,,Switching Processes: 9 --> 12,15182,15185
12,15185,15235,124,74,0
,,,,,,Switching Processes: 12 --> 16,15235,15238
16,15238,15288,117,67,0
,,,,,,Switching Processes: 16 --> 17,15288,15291
17,15291,15341,147,97,0
,,,,,,Switching Processes: 17 --> 22,15341,15344
22,15344,15393,49,0,15393
,,,,,,Process 22 finished
,,,,,,Switching Processes: 22 --> 26,15393,15396
26,15396,15400,4,0,15400
,,,,,,Process 26 finished
,,,,,,Switching Processes: 26 --> 1,15400,15403
1,15403,15453,131,81,0
,,,,,,Switching Processes: 1 --> 2,15453,15456
2,15456,15506,191,141,0
,,,,,,Switching Processes: 2 --> 5,15506,15509
5,15509,15559,129,79,0
,,,,,,Switching Processes: 5 --> 9,15559,15562
9,15562,15607,45,0,15607
,,,,,,Process 9 finished
,,,,,,Switching Processes: 9 --> 12,15607,15610
12,15610,15660,74,24,0
,,,,,,Switching Processes: 12 --> 16,15660,15663
16,15663,15713,67,17,0
,,,,,,Switching Processes: 16 --> 17,15713,15716
17,15716,15766,97,47,0
,,,,,,Switching Processes: 17 --> 1,15766,15769
1,15769,15819,81,31,0
,,,,,,Switching Processes: 1 --> 2,15819,15822
2,15822,15872,141,91,0
,,,,,,Switching Processes: 2 --> 5,15872,15875
5,15875,15925,79,29,0
,,,,,,Switching Processes: 5 --> 12,15925,15928
12,15928,15952,24,0,15952
,,,,,,Process 12 finished
,,,,,,Switching Processes: 12 --> 16,15952,15955
16,15955,15972,17,0,15972
,,,,,,Process 16 finished
,,,,,,Switching Processes: 16 --> 17,15972,15975
17,15975,16022,47,0,16022
,,,,,,Process 17 finished
,,,,,,Switching Processes: 17 --> 1,16022,16025
1,16025,16056,31,0,16056
,,,,,,Process 1 finished
,,,,,,Switching Processes: 1 --> 2,16056,16059
2,16059,16109,91,41,0
,,,,,,Switching Processes: 2 --> 5,16109,16112
5,16112,16141,29,0,16141
,,,,,,Process 5 finished
,,,,,,Switching Processes: 5 --> 2,16141,16144
2,16144,16185,41,0,16185
,,,,,,Process 2 finished

,,,,,,Average Completion Time: 11419
